Source Language,Source ISO Code,Target Language,Target ISO Code,Text Type,Text,Trial,HF Translated Text,HF Translation Time (s),Gemini Translated Text,Gemini Translation Time (s)
English,en,Chinese,zh,sentence,This is a test sentence.,5,这是一个试验判决。,0.19335603713989258,这是一个测试句子。,0.9190850257873535
English,en,Chinese,zh,sentence,How are you doing today?,1,你今天好吗?,0.21064186096191406,今天过得怎么样？,0.8296210765838623
English,en,Chinese,zh,sentence,How are you doing today?,2,你今天好吗?,0.2227802276611328,今天过得怎么样？,0.8967480659484863
English,en,Chinese,zh,sentence,How are you doing today?,3,你今天好吗?,0.21999216079711914,今天过得怎么样？,0.8026750087738037
English,en,Chinese,zh,sentence,How are you doing today?,4,你今天好吗?,0.20301318168640137,今天过得怎么样？,0.8635470867156982
English,en,Chinese,zh,sentence,How are you doing today?,5,你今天好吗?,0.36220479011535645,今天过得怎么样？,0.7969789505004883
English,en,Chinese,zh,sentence,The weather is great.,1,天气不错,0.2577550411224365,天气很好。,0.6698317527770996
English,en,Chinese,zh,sentence,The weather is great.,2,天气不错,0.23737406730651855,天气很好。,0.7644860744476318
English,en,Chinese,zh,sentence,The weather is great.,3,天气不错,0.24723410606384277,天气很好。,0.6472210884094238
English,en,Chinese,zh,sentence,The weather is great.,4,天气不错,0.24010610580444336,天气很好。,0.8505809307098389
English,en,Chinese,zh,sentence,The weather is great.,5,天气不错,0.24182987213134766,天气很好。,0.707042932510376
English,en,Chinese,zh,sentence,I love learning new languages.,1,我喜欢学习新语言,0.2146930694580078,我喜欢学习新语言。,0.786262035369873
English,en,Chinese,zh,sentence,I love learning new languages.,2,我喜欢学习新语言,0.2296888828277588,我热爱学习新的语言。,0.7889869213104248
English,en,Chinese,zh,sentence,I love learning new languages.,3,我喜欢学习新语言,0.28162574768066406,我喜欢学习新的语言。,0.8366961479187012
English,en,Chinese,zh,sentence,I love learning new languages.,4,我喜欢学习新语言,0.20076704025268555,我喜欢学习新的语言。,0.7900757789611816
English,en,Chinese,zh,sentence,I love learning new languages.,5,我喜欢学习新语言,0.20885300636291504,我喜欢学习新的语言。,0.7953128814697266
English,en,Chinese,zh,sentence,Artificial Intelligence is fascinating.,1,人工智能是令人着迷的。,0.3092479705810547,人工智能非常迷人。,0.9660792350769043
English,en,Chinese,zh,sentence,Artificial Intelligence is fascinating.,2,人工智能是令人着迷的。,0.3278651237487793,人工智能很迷人。,0.8582799434661865
English,en,Chinese,zh,sentence,Artificial Intelligence is fascinating.,3,人工智能是令人着迷的。,1.1960361003875732,人工智能很迷人。,0.8051807880401611
English,en,Chinese,zh,sentence,Artificial Intelligence is fascinating.,4,人工智能是令人着迷的。,0.40064501762390137,人工智能很迷人。,0.9395911693572998
English,en,Chinese,zh,sentence,Artificial Intelligence is fascinating.,5,人工智能是令人着迷的。,0.5241422653198242,人工智能非常迷人。,0.7714540958404541
English,en,Chinese,zh,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,1,"这是一个带有多个句子的测试段落,应有助于我们理解翻译时间随文本长度的不同而变化。",0.9036459922790527,这是一段测试段落，包含多个句子。它应该帮助我们了解翻译时间如何随着文本长度而变化。,0.9990367889404297
English,en,Chinese,zh,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,2,"这是一个带有多个句子的测试段落,应有助于我们理解翻译时间随文本长度的不同而变化。",0.7660200595855713,这是一段测试段落，包含多个句子。它应该有助于我们了解翻译时间如何随文本长度而变化。,1.0727062225341797
English,en,Chinese,zh,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,3,"这是一个带有多个句子的测试段落,应有助于我们理解翻译时间随文本长度的不同而变化。",0.7647788524627686,这是一段测试段落，包含多个句子。它应该帮助我们了解翻译时间如何随着文本长度而变化。,0.9796028137207031
English,en,Chinese,zh,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,4,"这是一个带有多个句子的测试段落,应有助于我们理解翻译时间随文本长度的不同而变化。",0.7546968460083008,这是一个包含多个句子的测试段落。它应该有助于我们了解翻译时间如何随文本长度而变化。,1.1106748580932617
English,en,Chinese,zh,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,5,"这是一个带有多个句子的测试段落,应有助于我们理解翻译时间随文本长度的不同而变化。",0.6920731067657471,这是一段测试段落，包含多个句子。它应该帮助我们了解翻译时间如何随文本长度变化。,0.8928132057189941
English,en,Chinese,zh,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",1,"下面是一段的另一个例子,它包括一个具体专题的若干细节,这与翻译的复杂性不同。",0.7640070915222168,这是一个段落的另一个例子。它包括有关特定主题的多个细节，这使得翻译的复杂程度有所不同。,1.0741260051727295
English,en,Chinese,zh,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",2,"下面是一段的另一个例子,它包括一个具体专题的若干细节,这与翻译的复杂性不同。",0.6550579071044922,这是一个段落的另一个例子。它包含了关于特定主题的几个细节，这使得翻译的复杂性有所不同。,1.1753768920898438
English,en,Chinese,zh,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",3,"下面是一段的另一个例子,它包括一个具体专题的若干细节,这与翻译的复杂性不同。",0.6349937915802002,这是一个段落的另一个例子。它包含有关特定主题的几个细节，这使得翻译的复杂程度有所不同。,1.0409321784973145
English,en,Chinese,zh,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",4,"下面是一段的另一个例子,它包括一个具体专题的若干细节,这与翻译的复杂性不同。",0.6357619762420654,这是一个段落的另一个例子。它包含了关于特定主题的几个细节，这使得翻译的复杂程度有所不同。,1.0746850967407227
English,en,Chinese,zh,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",5,"下面是一段的另一个例子,它包括一个具体专题的若干细节,这与翻译的复杂性不同。",0.6445841789245605,这是一个段落的另一个例子。它包含了关于特定主题的几个细节，这使得翻译的复杂性有所不同。,0.9755499362945557
English,en,Chinese,zh,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,1,快速的棕色狐狸跳过懒狗 这句话包含英文字母中的每封信,0.6140518188476562,敏捷的棕色狐狸跳过懒狗。这句话包含了英语字母表中的所有字母。,0.9498848915100098
English,en,Chinese,zh,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,2,快速的棕色狐狸跳过懒狗 这句话包含英文字母中的每封信,0.6359739303588867,敏捷的棕色狐狸跳过懒惰的狗。这句话包含了英语字母表中的所有字母。,0.9896988868713379
English,en,Chinese,zh,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,3,快速的棕色狐狸跳过懒狗 这句话包含英文字母中的每封信,0.6008431911468506,敏捷的棕色狐狸跳过懒惰的狗。这句话包含了英语字母表中的所有字母。,0.931891918182373
English,en,Chinese,zh,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,4,快速的棕色狐狸跳过懒狗 这句话包含英文字母中的每封信,0.5996029376983643,敏捷的棕色狐狸跳过懒惰的狗。这句话包含了英语字母表中的所有字母。,0.9475259780883789
